steps,case1,case2,case3,case4,case5,case6
23623,0.864745146,0.87060552,0.81325211,0.815447755,0.848714335,0.930726288
23626,0.95164643,0.79431702,0.942100616,0.849216379,0.905364181,0.947019724
23629,0.90145976,0.814737194,0.851345661,0.875315741,0.879670297,0.807647146
23632,0.865810605,0.886653676,0.864746423,0.85613835,0.953961669,0.92160875
23635,0.864539907,0.864735043,0.88250778,0.895771677,0.867985994,0.899145293
23638,0.872677905,0.87916148,0.832354057,0.873235018,0.897253089,0.928456802
23641,0.874651498,0.882140065,0.885211503,0.952046121,0.885027758,0.920105605
23644,0.875823464,0.882004584,0.915855154,0.912883759,0.895724803,0.915099489
23647,0.863805189,0.879088196,0.9140183,0.956515282,0.91880603,0.928650079
23650,0.956770486,0.960393873,0.896006148,0.94986371,0.908797872,0.91539745
23653,0.86355808,0.864551648,0.896332436,0.884018171,0.902744804,0.908118821
23656,0.8929775,0.927371783,0.872501995,0.914430133,0.998150146,0.94247222
23659,0.929709562,0.897124378,0.862239401,0.920114128,0.869815625,0.910306214
23662,0.950484373,0.888066929,0.868675316,0.867232763,0.907588951,0.991006955
23665,0.858522417,0.895893015,0.954285654,0.951666763,0.874515488,0.873570771
23668,0.859972439,0.874564078,0.849502552,1.016197115,0.873244595,0.845215972
23671,0.84219056,0.909766174,0.940553482,0.906680617,0.931572245,0.894149118
23674,0.870581446,0.870535317,0.914335252,0.880366487,0.884786039,0.876402497
23677,0.865299069,0.936668186,0.898095242,0.893820643,0.858791511,0.905796
23680,0.920202008,0.902186459,0.86942554,0.859397822,0.869339174,0.899477206
23683,0.833755425,0.902924109,0.892866447,0.879222929,0.833336257,0.877215508
23686,0.81677,0.972700295,0.875823008,0.934652211,0.864074297,0.911677248
23689,0.805189496,0.948256841,0.812336535,0.885247613,0.871057552,0.853013862
23692,0.83199285,0.949324918,0.935225726,0.973250406,0.949445647,0.827871385
23695,0.838337723,0.785517053,0.852601138,0.845908169,0.82177265,0.877279917
23698,0.892398861,0.891963874,0.944353502,0.910229343,0.990194185,0.865263329
23701,0.907196819,0.968110265,0.882280188,0.896551381,0.82800872,0.918735348
23704,0.899163618,0.801319457,0.917015462,0.993014915,0.801582797,0.912332778
23707,0.831202046,1.010061726,0.918137102,0.80072454,0.856617377,0.761805985
23710,0.929302193,0.937971323,0.814859259,0.810612435,0.902646757,0.889140755
23713,0.816059504,0.905109977,0.904301586,0.833086272,0.91385023,0.807544277
23716,0.908682304,0.945327683,0.828843721,0.897398123,0.968474944,0.986382447
23719,0.904963256,0.891955892,0.898813662,0.804256101,0.919968349,0.90119984
23722,0.828335646,0.873031689,0.913746601,0.783073859,0.768410655,0.932014391
23725,0.784572198,0.880782227,0.890348601,0.846938176,0.814971136,0.939887375
23728,0.83455058,0.84820878,0.889148639,0.837337357,0.924245822,0.904956973
23731,0.93137364,0.885958904,1.020052032,0.885468808,0.900771099,0.914307384
23734,0.937045981,0.921185602,0.843578211,0.884717519,0.956108798,0.956759684
23737,0.881895135,0.930876731,0.927347376,0.877087306,0.807455024,0.8322537
23740,0.927475777,0.898612582,0.901106718,0.867754533,0.910792751,0.91075853
23743,0.895451416,0.867416041,0.902907606,0.947153473,0.89477171,0.899445953
23746,0.885230583,0.900443884,0.83878191,0.877016531,0.923869827,0.839240652
23749,0.918782093,0.868285428,0.862614318,0.85964653,0.97306986,0.921089972
23752,0.880917958,0.92526133,0.879528332,0.935268604,0.914182241,0.911063022
23755,0.849962024,0.915188408,0.948430386,0.858649683,0.91736305,0.927157692
23758,0.973189603,0.878728543,0.899807336,0.912650111,0.920025642,0.882912259
23761,0.864502272,0.865074123,0.917314636,0.937906236,0.996180109,0.902939452
23764,0.917337103,0.909723227,0.894761589,0.913663681,0.91029153,0.929456223
23767,0.894757853,0.876075078,0.874307315,0.885693109,0.943728957,0.889212343
23770,0.846614583,0.929207591,0.895736209,0.85478537,0.8689681,0.888181619
23773,0.863354482,0.874508612,0.926438037,0.897681993,0.884876327,0.960479568
23776,0.933866574,0.894245197,0.943813805,0.875857493,0.919133485,0.889710278
23779,0.869801582,0.826863369,0.920545285,0.836630193,0.85596548,0.883536098
23782,0.92186491,0.902553694,0.875146919,0.843943715,0.900627584,1.01639276
23785,0.883588095,0.889170751,0.856511318,0.894222566,0.958906278,0.866327572
23788,0.914210618,0.891051096,0.944606169,0.930560331,0.882512529,0.852604575
23791,0.972280323,0.850656958,0.820592238,0.996151212,0.840021028,0.935611661
23794,0.883403083,0.876084576,0.910777281,0.885205098,0.866633071,0.874101796
23797,0.841310606,0.923901545,0.88594549,0.904019756,0.87855081,0.885597663
23800,0.929125958,0.860804166,0.90577704,0.88261961,0.869087124,0.792350905
23803,0.932495504,0.85528725,0.85340524,0.792149944,0.872075171,0.829845744
23806,0.826837526,0.858375941,0.915997745,0.905071434,0.840773065,0.901313606
23809,0.906727163,0.834874653,0.855472158,0.857036799,0.890038846,0.911965047
23812,0.820434211,0.914572739,0.830391884,0.915714412,0.934464522,0.861881533
23815,0.931409554,0.954394695,0.89595762,0.868262927,0.977097385,0.893069171
23818,0.895674988,0.827384443,0.887039973,0.808720937,0.854963002,0.84882422
23821,0.83642593,0.930467953,0.872246597,0.914755559,0.910879621,0.896365318
23824,0.87481893,0.906048971,0.827952297,0.867645509,0.854380914,0.863663647
23827,0.883352389,0.896359484,1.04631252,0.893826172,0.931405404,0.87967638
23830,0.803875958,0.972567851,0.83846326,0.926374422,0.844507941,0.85048271
23833,0.982719014,0.866665137,0.85867593,0.980570938,0.86125605,0.835528736
23836,0.996670494,0.893119008,0.869844065,0.816237229,0.93802717,0.828871877
23839,0.935708829,0.834954585,0.834927274,0.808981688,0.846183314,0.869600401
23842,0.824572196,0.83249183,0.936696148,0.914142444,0.939649833,0.867134307
23845,0.793519344,0.880081436,0.88226475,0.910667507,0.867582618,0.814482731
23848,0.909795496,0.88299723,0.938070252,0.831281663,0.880772484,0.862058056
23851,0.936108939,0.818188208,0.935083679,0.929742595,0.854320593,0.865361067
23854,0.90501167,0.880297103,0.907172476,0.803708951,0.864504928,0.942746093
23857,0.925329172,0.960780836,0.863436485,0.876941703,0.986086516,0.957378352
23860,0.842914036,0.834911367,0.937453209,0.882249822,0.906215076,0.897491747
23863,0.951109942,0.975126071,0.854110026,0.895969381,0.891677767,0.84488764
23866,0.870798447,0.915577256,0.864318834,0.832393649,0.904960413,0.890098618
23869,0.919288668,0.919612454,0.872451307,0.9229958,0.923320919,0.831704848
23872,0.840928438,0.900538538,0.900239347,0.915071245,0.867496269,0.92395756
23875,0.907574165,0.91011901,0.918668563,0.858698389,0.917371619,0.908693457
23878,0.88662118,0.886038748,0.887038853,0.902604546,0.892345115,0.86573157
23881,0.897169029,0.939015508,0.872714669,0.974044285,1.001622756,0.870310021
23884,0.90749315,0.86015179,0.938865337,0.887026674,0.931548336,0.876688411
23887,0.929267366,0.905455777,0.881487254,0.870261532,0.914890863,0.870693004
23890,0.82868911,0.905401646,0.880361555,0.840159208,0.884787392,0.93507106
23893,0.858837415,0.878975076,0.885909843,0.947847022,0.886598758,0.816759351
23896,0.869621526,0.900807861,0.909258927,0.894747609,0.849741726,0.950890346
23899,0.87515241,0.874055206,0.856633941,0.926932376,0.838034839,0.883776906
23902,0.902517184,0.961038835,0.878862678,0.860810015,0.852392155,0.862803285
23905,0.865928031,0.82885265,0.925552279,0.928610558,0.924659432,0.878654543
23908,0.835315195,0.97119137,0.808292253,0.835328411,0.832659102,0.955638202
23911,0.882145218,0.894271207,0.890945511,0.952836667,0.823907092,0.879379044
23914,0.926803435,0.868297115,0.898163819,0.909428875,0.890938843,0.957269031
23917,0.877564092,0.846214093,0.872129294,0.91670942,0.897611745,0.867354573
23920,0.886524397,0.919051161,0.86777517,0.942970959,0.814729798,0.913627025
23923,0.804388042,0.852414609,0.889725342,0.852195221,0.847712719,0.883322988
23926,0.890989411,0.818190639,0.801448341,0.900932895,0.875374621,0.905300397
23929,0.910264361,0.921115361,0.913868846,0.868688497,0.842850849,0.86285531
23932,0.900682515,0.872888352,0.815167125,0.853625616,0.802509414,0.8493688
23935,0.946307689,0.899517636,0.898120152,0.974451407,0.794700943,0.854401455
23938,0.885913368,0.91365955,0.847557357,0.832240125,0.926725714,0.891968669
23941,0.876224364,0.784670325,0.832795948,0.798146138,0.891458623,0.846800049
23944,0.835449913,0.853914839,0.937314219,0.903541249,0.823825217,0.870864257
23947,0.904214648,0.928024355,0.781023502,0.794710126,0.835754659,0.888510601
23950,0.911548912,0.865610745,0.884281294,0.957242091,0.936188655,0.895284919
23953,0.937222412,0.934612188,0.949079079,0.907833868,0.870412917,0.855749941
23956,0.836448544,0.835433925,0.786102067,0.882863013,0.93531253,0.923553218
23959,0.812344528,0.860110845,1.003165196,0.864122301,0.98131155,0.960899318
23962,0.881531838,0.832250872,0.873067079,0.814180099,0.883875716,0.824996194
23965,0.857387561,0.880475892,0.90054256,0.850928355,0.85784692,0.957038569
23968,0.90273314,0.886472508,0.901023236,0.910067968,0.960978454,0.885831746
23971,0.927683893,0.954690521,0.85531328,0.940561134,0.860990845,0.997086799
23974,0.867242364,0.891357584,0.878365628,0.891453689,0.901949861,0.845748863
23977,0.884737524,0.91909467,0.94087276,0.936662907,0.827583843,0.867401324
23980,0.849399387,1.008050594,0.888998357,0.963417815,0.790396781,1.032308067
23983,0.84410185,0.893088529,0.825994063,0.923882483,0.9293034,0.935838667
23986,0.89386535,0.939440892,0.890146446,0.89731456,0.831848812,0.84974744
23989,0.863688291,0.833944914,0.883889832,0.862848194,0.875875533,0.933343521
23992,0.93884719,0.904560382,0.924994098,0.823550414,0.915848265,0.951083623
23995,0.915931196,0.862671148,0.837276162,0.892793294,0.922262393,0.956570687
23998,0.889565086,0.891764816,0.973216839,0.882647556,0.970543758,0.905513163
24001,0.852337761,0.901730739,0.958087883,0.878599589,0.925188806,0.918046096
24004,0.862903211,0.882345307,0.861484556,0.872920704,0.903946943,0.916849083
24007,0.874727373,0.889687278,0.871874445,0.903578191,0.861298981,0.866183946
24010,0.796867917,0.912802654,0.921678522,0.945380175,0.879289972,0.857595355
24013,0.990505683,0.941259671,0.878575902,0.910728774,0.884032064,0.887568143
24016,0.858179695,0.917974529,0.837948216,0.946086384,0.877663569,0.881368507
24019,0.864399532,0.90086308,0.941159562,0.878200534,0.882812637,0.993825582
24022,0.863984197,0.814913709,0.925065397,0.920945704,0.893617781,0.908842146
24025,0.903775182,0.920038259,0.921892363,0.880707955,0.860142293,0.91989535
24028,0.877409416,0.950277849,0.872613614,0.910128823,0.905714086,0.861515366
24031,0.824583991,0.971779867,0.942617991,0.880692983,0.858974644,0.919515906
24034,0.946219044,0.872913812,0.943005357,0.901066769,0.940918268,0.823755188
24037,0.895165091,0.941156517,0.859848438,0.894836599,0.937498529,0.822848089
24040,0.882073745,0.944643749,0.917785542,0.827559629,0.834583981,0.908377755
24043,0.844165638,0.91207745,0.917709808,0.849508091,0.900373068,0.888173047
24046,0.80530735,0.884213504,0.976749399,0.884261449,0.933975729,0.948341732
24049,0.903730342,0.896982115,1.00435855,0.844928035,0.907022927,0.921108087
24052,0.951299996,0.849483874,0.891552142,0.899950383,0.952525894,0.896353513
24055,0.775216734,0.835895418,0.846311558,0.91743496,0.902612134,0.863833857
24058,0.878118047,0.949888203,0.959377317,0.845784346,1.037927568,0.831025533
24061,0.932442671,0.898013695,0.870803508,0.86985181,0.828959583,0.881495539
24064,0.864174534,0.784948982,0.847167901,1.037225625,0.9660122,0.847959011
24067,0.815469461,0.849298644,0.90299831,0.908701413,0.822741967,0.908094013
24070,0.967275956,0.84509845,0.875675106,0.889131105,0.879103946,0.842953575
24073,0.938167492,0.900323127,1.032049124,0.867959005,0.925971527,0.863864482
24076,0.881633236,0.84132474,0.87236296,0.848681514,0.827174636,0.900493388
24079,0.798553414,0.860970625,0.869733227,0.883505464,0.897776614,0.979500358
24082,0.945776458,0.880732028,0.944840612,0.843217706,0.922415646,0.872931816
24085,0.963456886,0.873785021,0.892967728,0.936677157,0.876664401,0.954872147
24088,0.894187695,0.955854339,0.923325137,0.811542867,0.800271784,0.98036394
24091,0.866433043,0.865537307,0.931310834,0.915939422,0.922194652,0.920794905
24094,0.775616309,0.997488391,0.858641792,0.911886915,0.924787387,0.939469779
24097,0.940499623,0.869586415,0.881510385,0.885527055,0.8382367,0.855172193
24100,0.907360109,0.867327847,0.931530029,0.909736554,0.915791925,0.901456482
24103,0.906469171,0.828332171,0.934336557,0.89337703,0.922761021,0.865676483
24106,0.813805531,0.882404534,0.901142992,0.906190711,0.84205481,0.83634584
24109,0.85357928,0.895135969,0.919673542,0.930862699,0.911436479,0.897758418
24112,0.908369123,0.907935905,0.956820969,0.892594343,0.973345734,0.874176874
24115,0.870114659,0.890459362,0.914948435,0.928589607,0.89611688,0.863957716
24118,0.949720954,0.902612235,0.899386784,0.886213854,0.939374629,0.902009065
24121,0.938625678,0.853010543,0.907059384,0.861893384,0.936397923,0.890672745
24124,0.87369655,0.933767926,0.892350178,0.887666883,0.924380322,0.916658687
24127,0.942570864,0.942239024,0.914962701,0.819600501,0.887015044,0.838328732
24130,0.943560533,0.948822519,0.909555322,0.9086796,0.930080066,0.877359587
24133,0.837197599,0.868791775,0.91938875,0.978420684,1.006907295,0.864200241
24136,0.835712412,0.942873391,0.944601392,0.881429641,0.863898107,0.910081228
24139,0.850337249,0.972038923,0.840117637,0.867370181,0.824973283,0.829190137
24142,0.873883759,1.008836155,0.855310526,0.879735251,0.907733687,0.898463835
24145,0.864807007,0.91268335,0.884822945,0.965109718,0.888677063,0.900634918
24148,0.850606874,0.960246825,0.873680949,0.859839234,0.882769891,0.843734626
24151,0.970873663,0.949359179,0.850699128,0.970807135,0.874353951,0.866251992
24154,0.846992468,0.864347148,0.889513174,0.967984911,0.930520555,0.949960902
24157,0.970588842,0.833042622,0.845474054,0.909485736,0.897652177,0.9215978
24160,0.947834724,0.935880878,0.821606337,0.948903535,0.919128975,0.848099778
24163,0.948078999,0.903128018,0.875809707,0.910581322,0.861113657,0.913262092
24166,0.910146346,0.855731156,0.932942565,0.870389636,0.867103776,0.839295438
24169,0.897126449,0.85470195,0.876147713,0.847967561,0.856692796,0.920274905
24172,0.904220015,1.004390552,0.984517093,0.860966004,0.867649884,0.870587878
24175,0.872623435,0.912952177,0.855750151,0.84006294,0.872412916,0.916524138
24178,0.893812679,0.843967324,0.82760557,0.8561839,0.922363996,0.858111402
24181,0.796925291,0.917937788,0.833163645,0.87127266,0.947531,0.761964964
24184,0.931474361,0.87222647,0.933282917,0.869405024,0.855224697,0.927646725
24187,0.817158754,0.90929762,0.931029637,0.99456027,0.859937829,0.863939541
24190,0.968937047,0.893917006,0.886392781,0.847124661,0.766453267,0.977725589
24193,0.886550979,0.864637633,0.880438248,0.875793244,0.828769736,0.893978229
24196,0.934650328,0.833185205,0.875343668,0.886828115,0.782829345,0.904409401
24199,0.853011727,0.871207884,0.856678059,0.849017734,0.866142264,0.861931089
24202,0.812886895,0.852661542,0.897063607,0.887158209,0.751030838,0.853748604
24205,0.870218273,0.847580647,0.926438124,0.888934586,0.864891099,0.98845844
24208,0.944388507,0.89094155,0.928534867,0.912467087,1.034671862,0.963738163
24211,0.812829765,0.876450187,0.866831973,0.895737063,0.781356217,0.980605386
24214,0.85513559,0.87332365,0.978412322,0.88422651,0.860034895,0.859760688
24217,0.86214585,0.908443331,0.918489908,0.872903208,0.934664368,0.999189042
24220,0.912619053,0.851529996,0.900443789,0.983244089,0.889217082,0.95475998
24223,0.976571428,0.875838769,0.867372125,0.858870385,0.915118698,0.934550022
24226,0.861995638,0.857092742,0.823079103,0.80876918,0.908281583,0.875134175
24229,0.895500021,0.912041091,0.973910227,0.865876792,0.947609332,0.999781551
24232,0.876254023,0.865317646,0.966993708,0.884063689,0.903983828,0.893679236
24235,0.935104056,0.930641688,0.865717844,0.887788255,0.88412454,0.895987574
24238,0.961828665,1.00691404,0.928936586,0.88846938,0.843574854,0.96001473
24241,0.923013935,0.873492327,0.905503461,0.904663647,0.894401293,0.930244619
24244,0.885718738,0.990531576,0.908191729,0.884721247,0.957904254,0.945261919
24247,0.860001814,0.915043031,0.940872296,0.851809931,0.871638522,0.894633874
24250,0.845166595,0.850112727,0.92235325,0.845520904,0.884530055,0.844915415
24253,0.935611066,0.945926818,0.851263096,1.017529844,0.869264925,0.877483234
24256,0.882807468,0.887401758,0.887575465,0.931736224,0.890920706,0.933913587
24259,0.884285115,0.843425855,0.908063105,0.9064985,0.880929786,0.945936002
24262,0.930636564,0.867570674,0.859810795,0.896275053,0.93465158,0.9264223
24265,0.820373203,0.883297182,0.908749481,0.868308551,0.821961246,0.968055184
24268,0.866049609,0.886485734,0.863725252,0.88282247,0.953535832,0.901362096
24271,0.999375204,0.862554532,0.900769722,0.829395126,0.766487945,0.916593625
24274,0.841857827,0.879746978,0.858001577,0.928122253,0.946540579,0.892027947
